i,name,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127,dim_128,drag
129,8c9a1519f70fa82bd8772618b7452025,-0.08163687586784363,0.5196138024330139,0.020986925810575485,0.32524245977401733,0.06009647995233536,-0.10981310904026031,0.34650272130966187,1.00929856300354,0.29509761929512024,-0.21995441615581512,0.001176698599010706,-0.044350843876600266,-0.5352361798286438,0.20205818116664886,0.2880178987979889,-0.25112801790237427,0.7519662380218506,-0.18352726101875305,0.6286685466766357,0.13662265241146088,-0.8403801918029785,-1.0376907587051392,-4.41200065612793,1.160676121711731,0.004128491505980492,0.23031316697597504,-2.234208345413208,0.5154054760932922,-0.7498452067375183,-0.6715198755264282,-0.00028700102120637894,-0.39767158031463623,-0.17834118008613586,0.9677675366401672,-0.06384000182151794,-1.0760849714279175,-0.0002559758722782135,-1.1185274124145508,-0.10174283385276794,0.33760809898376465,0.11727875471115112,0.0005643346812576056,-2.624011516571045,1.726020097732544,2.3729076385498047,1.306641936302185,1.3057478666305542,-0.9472123980522156,1.1498605012893677,1.0117244720458984,0.529015064239502,0.5479219555854797,0.8722699880599976,0.6181542873382568,0.19736690819263458,-2.1000053882598877,1.0990843772888184,-0.3801940679550171,1.228922724723816,-0.12366614490747452,0.6981794834136963,2.629214286804199,-0.1567205786705017,-0.8955708742141724,4.143333435058594,0.10205195099115372,1.7128130197525024,1.529026746749878,1.1631373167037964,0.9258195161819458,0.012862875126302242,0.7135975956916809,1.4369813203811646,1.510113000869751,0.007166046649217606,-1.2022517919540405,0.0010226033627986908,1.8706984519958496,1.9878692626953125,-1.2100235223770142,0.267869234085083,-1.2278709411621094,0.11332041770219803,-0.2444012612104416,-0.7862113118171692,2.642538547515869,1.2513360977172852,1.6471748352050781,0.6043489575386047,0.007941996678709984,-0.5370479226112366,-0.9738520979881287,-0.7857305407524109,0.03532988950610161,0.7557425498962402,-0.006984751671552658,0.0014664344489574432,-0.3096258044242859,-2.391146659851074,0.0005097929388284683,2.077369451522827,-0.42793935537338257,1.4892849922180176,0.007982691749930382,2.1733198165893555,0.6983513236045837,-0.7309185266494751,1.1079660654067993,0.6124078631401062,1.7714004516601562,-0.1410742849111557,-0.3542894423007965,0.04677877575159073,0.5450606942176819,-1.3344392776489258,-1.078611135482788,0.5269545316696167,0.6946534514427185,2.4396493434906006,0.2978169322013855,-0.8860251307487488,-3.40305757522583,0.15874165296554565,0.5139252543449402,0.0013369116932153702,-1.7509857416152954,-0.26453953981399536,0.6514215469360352,0.338
130,8c02514d1aaccc689c72eba168ba511,-0.5190077424049377,-1.4875266551971436,-3.3873796463012695,-1.4867346286773682,-0.4199492037296295,0.635922372341156,-0.14588771760463715,-0.6302804946899414,0.8150946497917175,1.0110448598861694,0.2474282830953598,-0.0668473094701767,-2.581566333770752,0.05382012203335762,0.4067530035972595,-0.6164981722831726,0.9724686145782471,0.516275942325592,0.534827470779419,-0.4688555598258972,-2.089884042739868,0.38117489218711853,-1.2053977251052856,2.2057337760925293,0.0062988996505737305,-1.287870168685913,0.11332385987043381,0.4996574819087982,0.1068718284368515,0.5862714648246765,-0.001620112918317318,1.7163594961166382,0.5461248755455017,2.4989662170410156,0.5658109784126282,1.0814204216003418,0.010308857075870037,0.7603476047515869,0.2559264600276947,0.6357746720314026,0.6420117020606995,0.001136197941377759,-0.31550994515419006,1.5120497941970825,0.2056439220905304,-0.27820003032684326,2.012346029281616,-1.0773109197616577,0.8742427825927734,-1.4623372554779053,1.9953982830047607,0.15216891467571259,0.6466021537780762,-0.595792293548584,-1.25395929813385,-1.82855224609375,1.7724034786224365,-3.560098648071289,0.6816484928131104,-3.1338367462158203,1.0811818838119507,-1.0426808595657349,-1.018979549407959,-0.5252007246017456,0.2947417199611664,1.2334916591644287,2.0769944190979004,0.4783220589160919,-0.5679903626441956,1.0801708698272705,-0.00410007918253541,0.1372336894273758,-2.401303768157959,-0.18083831667900085,-0.0087963305413723,1.2642971277236938,0.0026021115481853485,1.675930380821228,1.8452013731002808,-1.9581164121627808,-1.2339917421340942,0.9271867871284485,-0.010547986254096031,-0.1355447918176651,-1.6861151456832886,-0.4819555878639221,0.46524080634117126,1.1236259937286377,2.3872134685516357,0.011096774600446224,1.359405517578125,-0.356205016374588,-1.5191794633865356,-1.9914978742599487,1.4679738283157349,-0.0031733885407447815,0.0009369179606437683,-1.2339895963668823,-0.3569270372390747,0.0009600687772035599,-0.06522788852453232,-0.8894405961036682,0.38909250497817993,-0.001549704815261066,1.4568346738815308,0.9458531737327576,0.6029671430587769,-0.4163679778575897,-0.28981029987335205,0.6576311588287354,-0.09923513233661652,1.5326786041259766,1.6791061162948608,-1.204107403755188,0.21433492004871368,-1.111855387687683,1.6544785499572754,1.312157392501831,-1.1311419010162354,-0.8825052380561829,0.18881608545780182,-0.4150409400463104,1.0356991291046143,-0.8564789891242981,-0.004101738333702087,2.235792636871338,-0.40441930294036865,0.9665405750274658,0.415
131,8e329884cb842e932f20449572a3a77c,0.9986518621444702,-1.2014256715774536,0.44504085183143616,-0.744605541229248,-0.7657724618911743,0.13006462156772614,-0.4032973349094391,1.0063849687576294,-0.7032275199890137,-1.0971992015838623,1.3905190229415894,0.0773923248052597,0.09332268685102463,-0.05927569791674614,0.41302725672721863,-1.053865671157837,-0.048560794442892075,-0.25431814789772034,-0.03913647681474686,0.5629124641418457,-1.3444349765777588,1.3629347085952759,-1.7558698654174805,1.7640271186828613,0.0034720227122306824,1.1806886196136475,2.342785120010376,0.4333021342754364,0.1518164873123169,-1.1926023960113525,-0.005461591295897961,-0.37373819947242737,0.8666020035743713,0.9075008630752563,0.22624169290065765,2.0259594917297363,2.9122456908226013e-05,0.4328969120979309,-0.36341267824172974,0.6628789901733398,3.820770502090454,0.0021435467060655355,-1.0644742250442505,0.8667487502098083,3.831876754760742,-1.0416967868804932,0.053105417639017105,1.4712464809417725,0.06134486943483353,2.0679776668548584,1.1953707933425903,0.29312992095947266,0.4239272475242615,-0.7325679659843445,-1.7519387006759644,-0.19280068576335907,0.18891072273254395,-2.0504724979400635,-1.1678754091262817,-2.769301176071167,-0.8518236875534058,-1.7433125972747803,1.4863078594207764,-0.8357481360435486,-2.745819568634033,1.0578417778015137,1.2174184322357178,0.005780993960797787,-1.1373064517974854,1.5068306922912598,-0.004699884448200464,-1.945119857788086,-2.5864322185516357,0.9846213459968567,-0.003144817426800728,-2.264289617538452,0.008086947724223137,1.2083686590194702,1.840517282485962,-0.23437806963920593,0.6930506229400635,0.11857925355434418,-0.7362028956413269,-0.025327639654278755,-0.22740422189235687,0.7923719882965088,1.1235411167144775,0.035754069685935974,2.3664438724517822,0.018493270501494408,2.850651502609253,-1.020689845085144,-0.006386365741491318,-2.444737672805786,-0.8834787011146545,-0.008667662739753723,0.005824122577905655,0.2827349901199341,0.42000895738601685,-0.0035978537052869797,-3.485046148300171,0.02908950299024582,-0.9427098035812378,-0.00264582596719265,-0.773065984249115,-0.4940447509288788,-1.904224157333374,-1.3398815393447876,1.3302706480026245,-0.6558525562286377,0.32690370082855225,0.2545153498649597,1.0225228071212769,0.8084084391593933,0.9063532948493958,-0.4622159004211426,-1.1709301471710205,-2.036144256591797,1.3914635181427002,-1.1809438467025757,0.42949503660202026,-4.159542083740234,-0.8880656957626343,-2.014528274536133,-0.005403198301792145,1.0584543943405151,-0.6843429207801819,0.8313212394714355,0.357
132,8f4c4f06a37e2747805e2ca90ccea506,0.20357286930084229,-1.2422462701797485,1.7601134777069092,1.4889917373657227,-0.9037710428237915,2.900226593017578,-0.25147390365600586,-1.5264583826065063,0.8511015176773071,-0.14945586025714874,0.7062509655952454,-0.01091683842241764,-3.9769248962402344,-0.837688684463501,1.2233405113220215,-0.32266849279403687,1.2464725971221924,0.34732988476753235,-0.2910510301589966,-0.5750520825386047,1.0139985084533691,-0.8890242576599121,1.039432406425476,1.0639451742172241,-0.0017256848514080048,1.5023901462554932,-0.7532875537872314,0.48670950531959534,-0.06628932058811188,-0.23354941606521606,0.0009902594611048698,1.0732914209365845,0.03935184329748154,0.00477389432489872,-0.43202728033065796,1.4588782787322998,-0.0028737448155879974,2.240976572036743,-0.12404446303844452,-0.9796727299690247,0.7572100758552551,0.001302212243899703,-0.1456092745065689,0.5745234489440918,0.2761586606502533,0.6350585222244263,-0.3707410991191864,0.7482406497001648,1.1306736469268799,-1.015568494796753,-0.5115342736244202,-0.5144568085670471,-0.10966812819242477,-0.30066874623298645,-0.08542290329933167,-3.507688283920288,-1.538345456123352,1.1079410314559937,-2.5606582164764404,0.15178491175174713,1.2934354543685913,-0.25022268295288086,-1.9036774635314941,0.5698737502098083,1.0214213132858276,0.6540986895561218,1.9274250268936157,2.61718487739563,1.3419684171676636,-0.9655638933181763,-0.0036998249124735594,0.7540761232376099,1.5702208280563354,0.3210284113883972,-0.0020290054380893707,0.8396896123886108,-0.006595396436750889,-0.7164604067802429,1.763619303703308,-1.7719577550888062,-3.1334009170532227,1.2783737182617188,-0.35660111904144287,0.598843514919281,-2.735358476638794,0.06632950901985168,0.2558657228946686,1.690699577331543,1.3689826726913452,-0.00042831525206565857,-1.5215059518814087,0.07634786516427994,1.0090670585632324,1.0818678140640259,1.474890947341919,-0.010728832334280014,-0.0007556881755590439,-1.0691908597946167,-0.8414948582649231,0.00411306694149971,1.5473504066467285,-1.6680241823196411,0.7130903005599976,0.0014209166401997209,2.340346097946167,-0.6548033952713013,0.3803355395793915,-0.966450572013855,-2.1365115642547607,0.8692721724510193,-0.2089315801858902,0.7765771746635437,0.6302536725997925,-0.9287059903144836,-1.2482082843780518,2.7390098571777344,4.138835430145264,-0.18740901350975037,0.48371219635009766,0.35890471935272217,-2.040504217147827,-0.24807286262512207,0.4733525812625885,0.6424493193626404,0.0035744979977607727,-1.7672643661499023,-0.7877879738807678,0.9029716849327087,0.366
133,8f05f4c7eda4ee61535eabac235022df,-0.4991760849952698,-0.7417129874229431,0.4114502966403961,-2.7838563919067383,1.409989356994629,-0.2720738649368286,0.3846876919269562,-0.800654411315918,1.1332297325134277,0.9121225476264954,-0.18486936390399933,0.0834316834807396,0.03531839698553085,0.14813272655010223,-0.1453040987253189,-0.69735187292099,1.1397870779037476,-1.5718026161193848,0.30863556265830994,0.29135996103286743,-1.6165392398834229,-0.13328850269317627,-3.306626081466675,0.4919585883617401,0.008334686979651451,-1.8641815185546875,1.2167034149169922,0.7470991015434265,-1.2538548707962036,-0.48346954584121704,-0.002841649577021599,0.7235270142555237,0.6566851735115051,2.91505765914917,0.32033342123031616,-0.5147883892059326,0.0031535159796476364,-0.41596370935440063,-0.05970580875873566,0.48362910747528076,-1.7997057437896729,0.002325682668015361,-0.6419550180435181,0.9519203305244446,0.9777735471725464,0.14588092267513275,0.30292609333992004,-1.0522187948226929,1.6653765439987183,-0.019874338060617447,-0.8268991112709045,0.5802454352378845,0.888270378112793,-0.027172166854143143,-0.2951907515525818,0.3353259265422821,2.3370633125305176,-1.4693248271942139,-0.02363274060189724,-2.7824158668518066,0.9554084539413452,-1.5709407329559326,-3.762810230255127,-0.24211320281028748,1.6564486026763916,-0.007930075749754906,-0.6137773394584656,-2.399966239929199,-0.5415970683097839,-1.2840274572372437,0.002607946516945958,-0.0981609970331192,-3.010430335998535,-0.6351013779640198,-0.008894655853509903,-0.48276397585868835,-0.001216234639286995,1.7400580644607544,0.38420164585113525,-0.8802922964096069,0.5611153244972229,-1.8669686317443848,-0.2593497037887573,-0.2421235889196396,1.9312567710876465,0.2827816903591156,-1.6179450750350952,-0.4040393531322479,0.1999543458223343,-0.0020043347030878067,-0.7372047901153564,-1.6123424768447876,-2.50783109664917,0.5749683976173401,-0.30826643109321594,0.002397604286670685,0.0013851672410964966,1.202209711074829,0.798791766166687,0.0009687040001153946,-0.48807480931282043,-0.5606878995895386,1.0168046951293945,-0.00423649325966835,-0.7846328616142273,-0.17300859093666077,1.831924557685852,1.0185219049453735,-1.676987886428833,-0.3369593620300293,0.009399505332112312,0.1783854067325592,-0.6879414916038513,-1.3981302976608276,-0.10664010047912598,-1.380746603012085,-0.47895482182502747,-0.45285481214523315,-0.06616877019405365,-0.686758279800415,0.6172530055046082,0.1089915856719017,1.4668335914611816,-3.563697338104248,0.0026263128966093063,-0.9379042983055115,-0.20638392865657806,0.6104872822761536,0.371
134,9a152b11907b11074549b3c52ae0632e,0.28726041316986084,-0.2163192629814148,0.6481825709342957,-2.1097123622894287,1.0136423110961914,-0.4172133803367615,0.41800960898399353,-0.7923431396484375,0.05916479229927063,0.1053108423948288,-0.5970750451087952,-0.11864353716373444,-0.1356077939271927,0.19818148016929626,-0.31561973690986633,0.09491413831710815,3.2858939170837402,-0.7017959952354431,2.439100742340088,-0.30449673533439636,-1.6974965333938599,1.1148079633712769,-1.0427918434143066,-0.9295382499694824,0.002023274078965187,-2.086071729660034,0.6239617466926575,1.1851531267166138,-0.06967131793498993,0.9199130535125732,0.0010751709342002869,-0.19023801386356354,-1.0587905645370483,2.653111219406128,1.0393530130386353,-2.588141918182373,0.0014266818761825562,-0.8599148392677307,-0.00517843896523118,0.4286719560623169,-2.261338710784912,0.000494788633659482,1.0553853511810303,-1.090021014213562,1.2052233219146729,0.7619977593421936,1.2356224060058594,-2.0687668323516846,-0.12523579597473145,0.6189695000648499,-2.901787757873535,0.5420783758163452,0.9630536437034607,-0.016620982438325882,-1.2418454885482788,-0.5863312482833862,0.14531102776527405,-1.252112627029419,-1.5461084842681885,-1.0468729734420776,-0.05219816043972969,0.8825540542602539,-1.0566799640655518,0.22465699911117554,1.701075792312622,-0.1485281139612198,-0.27946045994758606,-0.9219455122947693,0.32885488867759705,0.10234664380550385,0.027268456295132637,0.7836283445358276,-1.688870906829834,0.44446861743927,0.0013359803706407547,-1.7927912473678589,-0.009327118285000324,2.043363332748413,-0.023204205557703972,0.21467021107673645,3.4746313095092773,-0.9617123603820801,-0.022867320105433464,1.0052598714828491,0.2968319356441498,1.6542439460754395,-3.2470648288726807,0.7571763396263123,1.0418014526367188,-0.013598775491118431,-4.157105445861816,0.3409103751182556,0.9401729702949524,1.4959962368011475,0.6732462048530579,-0.014582352712750435,0.00028288736939430237,-0.6869007349014282,0.09329488128423691,-0.0010645072907209396,2.2736194133758545,-0.26345711946487427,0.74498450756073,0.0053131189197301865,0.8553884029388428,1.4372364282608032,0.28957197070121765,2.6200530529022217,-3.947766065597534,0.3319527208805084,0.09870804846286774,2.283804416656494,0.005812620744109154,0.006943833082914352,-1.9972219467163086,-0.20332586765289307,-0.7937694787979126,2.200010061264038,0.20749610662460327,0.7716780304908752,0.8172405362129211,-1.0430353879928589,0.006967693567276001,-2.528733730316162,0.010957240127027035,-3.6936702728271484,0.22983935475349426,-0.07467085868120193,0.32
135,9a806af16e5a102786d01a5629641c74,-0.18297722935676575,-0.14445748925209045,-0.22190307080745697,-0.9817394614219666,-0.7185940146446228,1.3910393714904785,0.7013378143310547,-1.0373896360397339,0.9121201038360596,1.575473666191101,0.15617145597934723,0.028555693104863167,-0.8609465956687927,-0.06636316329240799,0.5454270839691162,0.9221400618553162,-1.0798981189727783,-0.8568839430809021,-0.35431143641471863,-0.2409951537847519,0.8427029848098755,0.393280565738678,-2.1714017391204834,2.9486804008483887,-0.005798520520329475,0.5630281567573547,-1.2688709497451782,-0.8523569107055664,-0.5926694273948669,-0.4288225769996643,-0.002087031491100788,-1.1397624015808105,0.18246695399284363,0.4178834855556488,-0.058000389486551285,0.4227871000766754,-0.006597705185413361,-0.1617276519536972,0.014434518292546272,-0.6322115063667297,1.059259057044983,0.0006777220405638218,-2.3220760822296143,2.2525904178619385,1.2019542455673218,-0.4069991707801819,-1.856015682220459,-0.8205272555351257,0.07648123055696487,1.5596609115600586,3.297196388244629,-0.025135409086942673,1.16238272190094,0.9931557774543762,1.9559293985366821,-0.4521256387233734,-2.200721025466919,-0.07308674603700638,0.16905131936073303,-1.3148571252822876,2.6575536727905273,0.4905242323875427,0.04361206293106079,-0.32099080085754395,4.03829288482666,-0.047575853765010834,1.9873437881469727,0.27420279383659363,1.492033839225769,0.763892650604248,0.008797644637525082,2.194293975830078,0.6161404252052307,-0.819678008556366,0.0023155473172664642,2.962188243865967,-0.0022429712116718292,0.2743193507194519,3.662036418914795,1.5541044473648071,-0.0801306888461113,0.5292007327079773,-0.6123800873756409,-1.4010069370269775,1.0443693399429321,1.4976063966751099,1.3093842267990112,2.4403321743011475,-0.4047100841999054,-0.008650468662381172,4.051411151885986,-1.0462068319320679,-1.3910126686096191,-2.4057846069335938,1.9018263816833496,0.019970271736383438,-9.042397141456604e-05,-0.4230414927005768,-1.7056690454483032,0.002945614978671074,0.7480564713478088,0.04989307373762131,0.5984421372413635,-0.0038984138518571854,-0.06691446900367737,1.0657256841659546,-1.3680528402328491,0.03469965606927872,-0.5198648571968079,2.052182912826538,0.18165059387683868,-0.3891952633857727,1.2045702934265137,0.05281631276011467,0.2676256000995636,-1.668210506439209,-0.4570331573486328,-0.16202455759048462,-1.7266855239868164,0.3090989589691162,-1.0530160665512085,-0.11159535497426987,-2.4831385612487793,2.167346239089966,0.004313923418521881,-0.5057060718536377,0.08263248205184937,0.156744584441185,0.337
136,9a858d1ad259d78a9f0a810e67f4b065,-1.054853916168213,0.10054811090230942,0.4738708436489105,3.1403746604919434,-0.4495810866355896,2.196427822113037,0.30351054668426514,-0.011312633752822876,0.3752059042453766,-0.8660138845443726,0.7232452034950256,-0.022269083186984062,-1.1683623790740967,-0.029649505391716957,1.1596922874450684,-1.127258062362671,0.2639308571815491,-0.5877922773361206,-1.230951189994812,-0.3441917300224304,-2.4516727924346924,-1.8856948614120483,-1.9233710765838623,1.1762689352035522,0.0004257429391145706,1.336327314376831,-1.8689526319503784,-0.7950209379196167,-0.45207834243774414,-1.509110450744629,-0.0010889219120144844,-0.5823548436164856,-0.28884589672088623,1.418657898902893,0.7860180735588074,0.3592311441898346,0.0004930142313241959,1.7513693571090698,-0.5946062803268433,-0.4547584652900696,1.848801851272583,0.00025088596157729626,0.3281402289867401,0.6531787514686584,2.5533299446105957,2.1383004188537598,1.4007585048675537,-0.8286832571029663,1.3681312799453735,1.7782135009765625,-0.7729775905609131,0.4985160231590271,0.8312434554100037,0.3731183409690857,-0.04306058585643768,-3.050168037414551,0.85125333070755,-0.34593427181243896,0.71639084815979,1.639054536819458,0.20120956003665924,0.9396198987960815,1.1809754371643066,0.6165114641189575,1.863870620727539,0.18047164380550385,1.6022239923477173,1.9442732334136963,2.878624200820923,-0.20063035190105438,0.009811275638639927,1.1893324851989746,-0.39103949069976807,1.8641313314437866,-0.0033733919262886047,-2.2665703296661377,0.0002661440521478653,0.70258629322052,1.2830171585083008,-1.6993780136108398,-0.47334736585617065,-1.8759363889694214,0.7395740747451782,0.330907940864563,-2.9497783184051514,1.7142791748046875,0.9761892557144165,0.8221830725669861,0.9193035960197449,-0.01141945831477642,-1.8906675577163696,-0.6773327589035034,-0.8680806756019592,1.945745825767517,-0.07989417761564255,0.017031904309988022,0.0040780920535326,-2.181006669998169,-1.3050020933151245,-0.0015047118067741394,3.073068618774414,-1.6697192192077637,-1.267465591430664,-0.0029976293444633484,3.398547887802124,-1.460242509841919,-0.5321145057678223,0.20234721899032593,0.45617491006851196,1.0348281860351562,-0.0991656631231308,0.24845179915428162,0.21169093251228333,-0.7485390305519104,-1.1802366971969604,1.9059429168701172,1.22942054271698,-1.3086694478988647,3.855907917022705,0.27315494418144226,-2.09490966796875,-3.537341356277466,1.1430768966674805,-2.242800712585449,-0.0008890479803085327,0.2179933488368988,-0.5979521870613098,1.817740797996521,0.38
137,9af8945bd83ba89dfb115c90506f20e3,2.5056962966918945,-0.28199225664138794,0.34033676981925964,-2.6238744258880615,1.0953538417816162,-1.8360018730163574,0.2574335038661957,-0.8260691165924072,-0.1799001842737198,0.49262019991874695,-0.7431547045707703,-0.004997899290174246,-0.06176776438951492,0.9981263279914856,-1.0817878246307373,0.20312780141830444,1.507149338722229,-1.4443556070327759,1.0086771249771118,-0.83551424741745,2.3120741844177246,2.775170087814331,-0.11191387474536896,0.6807029843330383,-0.0003205481916666031,-1.519718050956726,1.0208218097686768,0.7630875110626221,-1.5749633312225342,2.5480849742889404,-0.0017334865406155586,1.3338518142700195,-2.7223169803619385,3.122713088989258,-0.791588544845581,-0.31457552313804626,0.0027624480426311493,-0.03857843950390816,-0.08863754570484161,-1.317190408706665,0.38942989706993103,-0.0005604301113635302,-1.99434494972229,0.041842736303806305,1.3314303159713745,-0.37142372131347656,-1.3987092971801758,-0.21074770390987396,-1.3959652185440063,-0.39084529876708984,0.625956654548645,-0.527635395526886,0.9918780326843262,0.22742213308811188,-0.6276029944419861,0.9679315686225891,0.5232701897621155,-0.46421825885772705,-3.197556734085083,-1.667175531387329,1.2371814250946045,-0.5925506353378296,0.06864273548126221,0.02787422388792038,0.08923322707414627,2.8921923637390137,-1.967244267463684,1.178426742553711,-0.9706247448921204,2.443655490875244,-0.009421315044164658,-0.2747597098350525,-2.2050557136535645,0.1818031519651413,-0.000803925096988678,0.8374906778335571,0.0010487306863069534,1.8238729238510132,2.3032286167144775,2.6164939403533936,-1.1107159852981567,1.9379709959030151,-0.9903136491775513,0.5282610654830933,2.194612741470337,1.4557483196258545,-0.8316906690597534,0.2289663404226303,1.1333119869232178,0.007455730810761452,0.5195451974868774,-0.009503265842795372,0.37513288855552673,-1.8448207378387451,0.8210434913635254,0.00814070925116539,-0.007928023114800453,0.22656287252902985,0.0778266116976738,0.007034061476588249,-1.8387682437896729,2.5239179134368896,0.5543110370635986,-0.0069438386708498,1.865570306777954,2.0345208644866943,-1.2377910614013672,0.4303804337978363,-3.6508545875549316,1.2840558290481567,-0.07279609143733978,0.7204775214195251,1.1619952917099,1.2073476314544678,1.0677040815353394,-1.006607174873352,-1.331761121749878,0.21451711654663086,-2.3616116046905518,-0.7534897327423096,-1.5649644136428833,-0.06992390006780624,-2.7688097953796387,0.029262855648994446,-0.003788663074374199,-0.5903415083885193,0.5109609961509705,-0.9911903738975525,0.372
138,9c4a3879c71df693af0f25977186b501,0.13247966766357422,0.0800727978348732,0.917275607585907,1.0514307022094727,0.11542286723852158,1.8883942365646362,-0.234095960855484,-0.2768614590167999,0.5018573999404907,-0.08076940476894379,-0.8477563261985779,-0.07555759698152542,-2.650038957595825,-0.18120598793029785,1.088240623474121,-0.16266340017318726,1.8269728422164917,1.1384893655776978,0.20528960227966309,-1.3849716186523438,-3.173085927963257,1.310768723487854,-0.38743290305137634,-1.946576476097107,0.004803081974387169,-1.32550847530365,-1.3273571729660034,0.03487171605229378,0.12046416103839874,0.8635269999504089,-0.001931789331138134,-0.7282986640930176,0.7702539563179016,-0.5450004935264587,1.260712742805481,-0.7586032748222351,0.0016913022845983505,1.637633204460144,0.40013352036476135,0.6479163765907288,-2.3281636238098145,-0.0004998550284653902,0.894588828086853,-2.0814318656921387,-0.04718511924147606,1.3023254871368408,2.0911757946014404,-0.9379152059555054,0.09760445356369019,0.2316165566444397,-2.39300799369812,-0.8587671518325806,0.8970634341239929,0.4469108283519745,-0.323616087436676,-1.7229458093643188,0.747058093547821,0.7077087163925171,-1.2418577671051025,1.0369298458099365,1.4487425088882446,1.3479100465774536,2.153765916824341,0.5570927858352661,3.818878650665283,-2.222867727279663,-0.6210141777992249,0.38647377490997314,1.0425543785095215,-0.6181122064590454,0.022550510242581367,2.799161672592163,-0.761304497718811,0.27238452434539795,0.0021905824542045593,0.4175025224685669,0.00031217560172080994,0.3604510426521301,0.34284356236457825,-1.8149452209472656,-0.6631430387496948,-2.6433465480804443,-0.1275538057088852,-0.362864226102829,-1.5955917835235596,1.9552720785140991,-2.9429733753204346,1.1458758115768433,0.00372024392709136,0.013831203803420067,-0.707595705986023,-0.5039075016975403,1.478843092918396,2.5650691986083984,-0.4743991196155548,0.00518181174993515,0.007275529205799103,1.8523012399673462,-0.34194642305374146,-0.007546359673142433,1.0399839878082275,-0.9506451487541199,2.763148784637451,0.00928911380469799,-0.05157724395394325,-1.1760305166244507,-0.16528408229351044,1.6081095933914185,-0.2709023356437683,0.42356279492378235,-0.5543902516365051,1.2739157676696777,-3.180065393447876,-1.2867121696472168,-1.022329568862915,-1.0963889360427856,0.38866564631462097,0.48594409227371216,0.8486486673355103,1.0268058776855469,-0.773300051689148,0.47199979424476624,1.0678160190582275,-0.7076557278633118,0.000398486852645874,-2.443455457687378,0.3428425192832947,0.6946654915809631,0.494
