i,name,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127,dim_128,drag,lift
189,8d84a34d5aac3bffc6f6da58b133bae0,0.38181960582733154,-0.21497215330600739,-0.23945552110671997,-1.2457444667816162,0.01738296076655388,-0.9188010096549988,-0.18270128965377808,-0.6408730149269104,0.24428249895572662,1.1768118143081665,-0.9108578562736511,2.007150411605835,-1.4805586338043213,0.8865693211555481,0.5063691139221191,-0.28375279903411865,0.5773729085922241,-0.11584535986185074,0.8904510736465454,-0.6236351132392883,1.9784737825393677,0.3271680772304535,-0.44707024097442627,-0.3559488356113434,2.2830631732940674,-0.06367337703704834,0.5255743265151978,-0.10024698078632355,-0.8250793814659119,0.34719935059547424,1.2347755432128906,-0.5541268587112427,-0.06762287765741348,-0.803694486618042,0.39315566420555115,-1.6255091428756714,-0.8240054249763489,0.24765180051326752,-2.1117289066314697,0.022415734827518463,-1.54548978805542,-1.8998684883117676,1.7194572687149048,-0.2975413203239441,1.583932876586914,0.4504910409450531,0.7096511125564575,0.32717663049697876,0.4853465259075165,0.13537296652793884,-0.5170580148696899,-0.2349678874015808,1.1172716617584229,1.2685770988464355,0.4871634840965271,1.3755875825881958,-0.3417852818965912,0.2915263772010803,-1.4599406719207764,1.6599595546722412,0.22813525795936584,2.4559593200683594,-0.5575770735740662,0.19359228014945984,-1.5709898471832275,-0.34453898668289185,-0.43156808614730835,-0.29214611649513245,-0.22380293905735016,0.24485653638839722,-0.6028298139572144,-0.6022358536720276,0.11759606003761292,-0.08683621883392334,0.698095440864563,1.1019002199172974,0.419448584318161,-0.5721453428268433,0.784732460975647,0.11699214577674866,-1.001711130142212,-1.2988367080688477,-0.7148020267486572,-0.597518801689148,0.8090350031852722,0.3460458815097809,-1.0183706283569336,-2.8192219734191895,0.6959689855575562,-0.6712506413459778,-0.48418742418289185,-0.3534705340862274,1.093795895576477,1.6390416622161865,0.010996339842677116,0.16488733887672424,-0.21135583519935608,-0.46533745527267456,0.33644184470176697,-0.5240265727043152,-2.2350311279296875,-0.3918519616127014,0.18256494402885437,0.510245680809021,1.12152099609375,1.4870864152908325,0.7938394546508789,-0.38704976439476013,-1.000606894493103,-1.1663225889205933,-1.84867525100708,-0.019609972834587097,-0.6151664853096008,-1.3736671209335327,-1.8020122051239014,1.4404078722000122,0.5912614464759827,-0.3606418967247009,0.8804507255554199,-2.0343613624572754,-0.23039522767066956,0.02303379774093628,-0.7943239808082581,-0.4050840735435486,-0.6320903301239014,-0.7491753697395325,-0.6741254925727844,-1.769689679145813,0.679,0.085
190,8d847b813fa70470bc0909d98a1ff2b4,-0.4335101544857025,-1.0604835748672485,-0.5490233302116394,0.608511209487915,-1.0276436805725098,-2.2880544662475586,0.700480580329895,-0.9041953086853027,0.017888695001602173,0.3157866597175598,0.611451268196106,-1.354010820388794,-1.0901315212249756,-0.4233270585536957,-0.33567678928375244,1.3407171964645386,0.2382505089044571,-0.5057827830314636,0.4586818218231201,-1.7428820133209229,2.184399366378784,-1.3421496152877808,-1.5673577785491943,-0.37336528301239014,0.9174622893333435,0.06042667478322983,-0.6699840426445007,1.4063854217529297,-0.37107908725738525,-0.2844312787055969,1.0748623609542847,-1.8020473718643188,-0.7444257140159607,1.3722727298736572,-0.7171183824539185,1.2460715770721436,-0.21686263382434845,1.2271231412887573,-0.7223744988441467,1.514976978302002,1.180047631263733,1.1880762577056885,-0.5448085069656372,1.7199807167053223,-0.9203819036483765,-0.5658428072929382,1.1137263774871826,-1.723926067352295,0.11146441102027893,1.8865488767623901,1.8158223628997803,0.08525443077087402,0.42569589614868164,-0.46582719683647156,0.593820333480835,-0.5467274785041809,-1.2351391315460205,1.0223031044006348,1.1658283472061157,1.529097557067871,-1.5842870473861694,-1.1281416416168213,1.1435116529464722,0.6468254327774048,1.1456729173660278,2.169099807739258,1.0915732383728027,-0.36284247040748596,-0.4477323889732361,-0.6241006255149841,-0.27249354124069214,0.2475549578666687,-0.016565844416618347,0.25577622652053833,-1.1407041549682617,0.27934879064559937,0.2567175030708313,-0.14910781383514404,0.6751397252082825,0.05989832058548927,0.06656291335821152,-0.22200195491313934,-0.28263306617736816,-0.5095235109329224,-0.5123998522758484,-0.34143826365470886,-0.49391523003578186,-2.8997204303741455,-0.7089959383010864,0.9647596478462219,1.260019063949585,0.3075181841850281,0.8411760926246643,0.01630488783121109,-0.8604658246040344,-0.0297454372048378,0.8507702946662903,0.5549646615982056,0.455686092376709,-0.7176545858383179,0.040553703904151917,0.47688841819763184,0.8825525045394897,-0.16241663694381714,-1.0545568466186523,-0.4462965726852417,0.46477240324020386,1.1805846691131592,0.046138763427734375,0.9384908080101013,-0.06234772503376007,-0.5663727521896362,0.05830203369259834,0.41773462295532227,-1.0429420471191406,-0.7648535966873169,-0.36912184953689575,-0.2536928951740265,1.3529466390609741,-0.8312872648239136,-2.288928747177124,0.05659845471382141,-0.141683429479599,-0.24396303296089172,-0.36616379022598267,-0.15608245134353638,-0.7519440650939941,0.8665533661842346,0.417,0.427
191,8da05b28d9b2e2fddd01eabba9d45203,-0.2959657609462738,-1.2559387683868408,0.18972161412239075,0.2545861303806305,0.8540535569190979,-1.8581514358520508,-0.18020229041576385,-0.5835457444190979,0.9716629981994629,-1.902469277381897,-0.22732098400592804,0.6852730512619019,-0.19479291141033173,-0.8941052556037903,-0.42304909229278564,-0.04082593694329262,1.592295527458191,0.00214418675750494,0.01837065815925598,0.5875251293182373,1.6644078493118286,-1.4855990409851074,0.008104093372821808,-0.19151584804058075,-0.3784887194633484,0.8111189603805542,-0.3467247486114502,-1.0327885150909424,-1.882120132446289,0.1101384162902832,-0.40331733226776123,-1.559739351272583,1.455680012702942,-0.6738952398300171,0.1278403252363205,-0.09173700213432312,0.2018483728170395,0.0025572937447577715,-1.1499062776565552,-0.7733114957809448,0.7393355965614319,0.03067687898874283,0.08486815541982651,-0.705215573310852,0.07319647818803787,-0.5506527423858643,1.5562320947647095,-0.7121859788894653,-0.21724726259708405,1.2938553094863892,-0.3380046486854553,0.3614250421524048,-0.08374220132827759,-0.1901399791240692,-0.14520201086997986,-0.04317956417798996,0.5613105297088623,-0.5463789701461792,-0.3371458947658539,0.5421004295349121,-0.06809179484844208,0.41275402903556824,-0.453058660030365,0.26151522994041443,-1.5578786134719849,0.06444623321294785,0.0704912543296814,-0.3809662461280823,-0.11438736319541931,-0.4445020258426666,0.18164217472076416,-0.9858387112617493,-0.5916134119033813,0.9332261681556702,0.18991853296756744,0.7558994293212891,0.3070478141307831,0.05190872400999069,0.35992518067359924,0.06935800611972809,-0.6516445279121399,-0.14589808881282806,-0.01583000272512436,-0.7968760132789612,-0.1977744996547699,0.18312615156173706,-0.2795872390270233,-2.3921291828155518,-0.12252138555049896,-0.4138236343860626,-0.11073143035173416,-0.10530078411102295,-0.39079782366752625,-0.08854079246520996,0.5931473970413208,-0.41716915369033813,-1.1084959506988525,-0.5844148993492126,0.6465858817100525,0.8509354591369629,-0.3109308183193207,-0.49817392230033875,1.209216833114624,-0.373432993888855,-1.0174784660339355,-0.010856454260647297,0.3236444592475891,1.839017629623413,-0.7426041960716248,1.137413740158081,0.7135975360870361,0.5500853061676025,0.21785110235214233,-0.16640245914459229,0.011490928009152412,0.31071698665618896,0.6931983232498169,-0.21357038617134094,0.6156183481216431,1.170694351196289,-1.7800164222717285,-0.7346498966217041,-0.042590588331222534,-0.7506603002548218,-0.794796347618103,0.3554673194885254,0.1913864016532898,-0.2964910566806793,0.381,0.35
192,8df55e58da6c297b4c3a35cee92bb95b,0.27551084756851196,-0.3451211452484131,-0.9641898274421692,-0.6681565642356873,-1.5036308765411377,-1.6123850345611572,-0.43446728587150574,-0.20945152640342712,-0.4154088795185089,0.20674975216388702,-0.49760738015174866,0.42161720991134644,-2.3147919178009033,-1.092999815940857,-0.5079920291900635,0.46972334384918213,-0.5467362403869629,1.0658345222473145,-1.469356894493103,0.38032376766204834,2.529212236404419,-1.2827974557876587,-0.12329136580228806,-1.506451964378357,0.47032299637794495,-0.11155395954847336,-0.3097677528858185,0.7578493356704712,-1.1851297616958618,0.5437102317810059,1.2774966955184937,-1.9178476333618164,-0.28572186827659607,-0.31182992458343506,-0.6128125190734863,0.31472426652908325,-0.5613957047462463,1.2302745580673218,-0.6981040835380554,-0.2773163318634033,-0.9911661744117737,1.5304021835327148,-0.5036895871162415,0.8274394273757935,1.2971993684768677,-0.19508406519889832,0.8235288262367249,-0.8403737545013428,0.3497723937034607,1.1851316690444946,-0.6833996176719666,-0.08075369149446487,1.7222003936767578,0.17441712319850922,1.5172204971313477,-0.12501414120197296,0.09138689935207367,0.3051736354827881,0.07748538255691528,-0.3041273355484009,-0.3930254578590393,-1.3571147918701172,1.9339640140533447,0.49412012100219727,1.146230936050415,0.5966249108314514,0.6407169699668884,0.47280609607696533,-0.24227315187454224,-1.3206270933151245,0.21932353079319,1.1237269639968872,-0.21857485175132751,-0.4797862768173218,0.8108411431312561,-0.5257026553153992,1.0603938102722168,-0.8485649228096008,-0.4881661832332611,-0.566507875919342,-0.07261046767234802,0.15707014501094818,0.7073845267295837,-0.8312684297561646,-0.6805897951126099,-0.707456111907959,-0.5884189009666443,-2.5163755416870117,-0.7319612503051758,1.3734276294708252,1.4251962900161743,-0.1231917291879654,0.22855402529239655,-0.07042450457811356,0.561967134475708,-0.21758103370666504,1.2887297868728638,0.0668800100684166,0.5020349621772766,-0.05945681035518646,-1.4996250867843628,0.7310425043106079,0.9046254754066467,-0.8541135787963867,-0.5346142053604126,0.3797684609889984,-1.5181158781051636,1.1280368566513062,1.8603277206420898,0.695791482925415,-0.43490421772003174,-0.6827966570854187,-1.00802743434906,0.7774783968925476,-1.1707091331481934,0.11093513667583466,0.18875476717948914,-0.8208312392234802,1.2432372570037842,-0.3842734694480896,-2.385327100753784,-0.031761229038238525,0.007382327690720558,-0.47222375869750977,-0.45291122794151306,-0.12430668622255325,-1.348541498184204,-0.4006503224372864,0.449,0.459
193,8e47730a471abb7f43afdb9c81ff2967,-1.0816713571548462,-0.13008256256580353,-1.9693114757537842,0.3249830901622772,0.44436365365982056,-0.15500256419181824,-0.9617118835449219,-1.6228106021881104,-0.9463009238243103,-0.7716352343559265,1.1548454761505127,-0.9273752570152283,-0.5406627058982849,0.33604252338409424,0.30783236026763916,0.28931674361228943,0.9722955226898193,-0.5161259174346924,0.5083572268486023,0.5002775192260742,2.4415459632873535,-1.2437026500701904,-1.8860104084014893,-0.5166119933128357,0.7229796051979065,0.3780612647533417,-0.10729183256626129,0.6513805389404297,-1.4683361053466797,1.2193766832351685,0.578368067741394,-1.2169084548950195,-0.23898443579673767,-1.4970366954803467,-0.12043634802103043,0.3409373164176941,-0.3079705536365509,0.9819372296333313,-1.1079288721084595,-0.9182752370834351,-0.44299501180648804,-0.6384791731834412,-0.3219754993915558,1.5179142951965332,0.04019181430339813,-0.12888804078102112,2.1668684482574463,-0.2793687582015991,-1.7031371593475342,1.4313651323318481,2.8240160942077637,-2.4990224838256836,-0.38936954736709595,0.5094184279441833,0.5686963200569153,0.30518630146980286,-0.1402457058429718,0.8980056047439575,0.26806193590164185,-0.6511845588684082,0.9576592445373535,0.19156953692436218,0.47592175006866455,-0.5430948138237,-0.0030170492827892303,-0.12388554960489273,-0.16799995303153992,-0.47112250328063965,-0.5540739297866821,0.20598232746124268,-2.1705126762390137,-0.6342500448226929,0.8970338106155396,-1.672878623008728,-0.2470237761735916,-0.017395589500665665,1.0741016864776611,-1.715663194656372,0.9193432331085205,0.07808256894350052,-0.2834954857826233,-1.2882575988769531,0.5278075933456421,-0.25868624448776245,0.8255458474159241,-0.9924313426017761,-0.6377493143081665,-2.5781729221343994,-1.1633516550064087,0.5374143123626709,0.47447770833969116,-0.29932042956352234,0.9651643633842468,0.11964356154203415,0.9137641787528992,-1.6237285137176514,-1.339804768562317,-0.6925806999206543,-0.6133805513381958,0.2160087376832962,0.04759909585118294,0.0587477944791317,-0.23425410687923431,0.26591914892196655,0.8016758561134338,0.22314453125,-0.6862310767173767,1.5684337615966797,0.3992674946784973,1.0122888088226318,0.045416802167892456,-0.02529878355562687,-0.8044281005859375,0.5267517566680908,-1.2002875804901123,1.2520047426223755,0.9062917232513428,-1.0976840257644653,1.716928243637085,-0.6411256194114685,-2.143239736557007,-1.1203542947769165,-0.860314667224884,-0.4325384795665741,-0.9776578545570374,0.4552071690559387,0.9024004340171814,0.699710488319397,0.578,0.189
194,8ec085a86e6d9425f4fb6842b3610149,-0.3203522562980652,0.721595048904419,-0.12844842672348022,0.3287995159626007,-1.2948426008224487,0.5713644027709961,1.65348482131958,-1.4911812543869019,0.22491489350795746,-0.9837413430213928,0.3462640643119812,0.14917118847370148,0.7262207865715027,1.1220070123672485,0.32830628752708435,0.3956530690193176,0.30781883001327515,-1.4060908555984497,0.5033484697341919,0.7644652128219604,1.528976321220398,1.7754673957824707,0.9720761179924011,-0.6834185719490051,0.5579771399497986,0.9272370338439941,1.4467798471450806,-0.8933586478233337,-0.8417530655860901,0.5982731580734253,-0.48302412033081055,-2.4636919498443604,-0.7880635261535645,-1.3665882349014282,1.2513244152069092,-0.053505800664424896,-0.2084243893623352,0.7757133841514587,-0.9012137651443481,0.6829037666320801,-0.5454921126365662,-2.2273385524749756,-0.9808791875839233,0.4982691705226898,0.5206844210624695,0.6750996112823486,1.3158855438232422,0.1346248984336853,-1.0170787572860718,1.8460084199905396,-0.3489904999732971,0.391780823469162,-0.24152497947216034,-0.4841376543045044,-0.2901037037372589,-1.6088294982910156,-0.7578078508377075,0.4436325430870056,0.6353181004524231,-0.5000370144844055,-0.6040639877319336,-2.177222490310669,-0.7359367609024048,0.4454174339771271,2.442843198776245,-0.6981549263000488,1.7768425941467285,0.06236252561211586,-0.2331976741552353,-0.8133895397186279,-0.07296187430620193,-0.8252942562103271,1.8684906959533691,-0.49782973527908325,-1.3917458057403564,-0.8090940117835999,0.7220770120620728,-1.4888560771942139,-0.1677873581647873,0.38278472423553467,0.21424490213394165,-0.23610062897205353,0.15722282230854034,0.45993927121162415,0.027059879153966904,0.05859007686376572,-1.679238200187683,-2.7563982009887695,2.3443264961242676,0.9324533939361572,1.2888429164886475,-1.2189300060272217,0.890514612197876,-0.3529103100299835,-0.9410700798034668,0.1254095733165741,-2.1772868633270264,-1.6090401411056519,0.14476019144058228,0.8960555791854858,0.7376789450645447,-0.6051291227340698,-0.8526137471199036,-0.1475934237241745,0.19958895444869995,-0.7451514601707458,1.2518155574798584,0.0026741765905171633,-0.30346202850341797,-1.5655434131622314,0.8873533606529236,-0.33193185925483704,0.17972762882709503,-0.5273340344429016,1.7035603523254395,-0.031827885657548904,-0.17355254292488098,-0.27749061584472656,0.05324144661426544,0.22145085036754608,-1.0874085426330566,1.7497758865356445,-0.19452357292175293,0.4051544964313507,0.19707421958446503,1.070977807044983,-0.35365399718284607,-0.2576545476913452,0.566,0.665
195,8eda6d2dcf9302d2d041917556492646,0.011232230812311172,1.6624351739883423,-1.2992714643478394,0.21090364456176758,-1.0401710271835327,0.6835116744041443,0.7000112533569336,-1.7657827138900757,-0.8669140338897705,-1.233302116394043,-0.48234301805496216,-0.044710204005241394,0.4812500774860382,1.0199143886566162,0.22212263941764832,-0.4122595489025116,-0.5459455251693726,-0.21852803230285645,0.6037731170654297,0.9638426303863525,1.215484619140625,1.7554049491882324,0.09650618582963943,0.030424874275922775,0.7448698282241821,-0.17042508721351624,2.0081262588500977,-1.1401464939117432,-1.4378527402877808,-0.39719340205192566,-0.2824183702468872,-2.172940969467163,-1.475508213043213,-0.3994053304195404,0.5451635122299194,-0.8600361347198486,-0.5982764363288879,0.35667258501052856,-0.6024017333984375,-0.2535941004753113,1.491119384765625,-2.0342273712158203,-0.0745963603258133,1.2330856323242188,0.17733550071716309,1.3369319438934326,1.3892486095428467,1.6338080167770386,-0.24404208362102509,2.0595147609710693,0.18216471374034882,-0.30390727519989014,0.662767231464386,-0.3056422472000122,0.3603784441947937,-1.961244821548462,-0.04076659679412842,1.1250169277191162,0.4067608118057251,0.6006821990013123,0.1362653374671936,-1.8441931009292603,-0.021320221945643425,0.5826467871665955,2.2977163791656494,-0.7274144291877747,1.8336021900177002,0.25748804211616516,-0.01014382392168045,-0.33404335379600525,0.0591854527592659,0.12456344813108444,2.31752610206604,-0.010236062109470367,-1.1884500980377197,-0.8959640264511108,0.4648745656013489,-1.4126639366149902,0.2171010673046112,0.5652148723602295,-0.15708109736442566,-0.3264226019382477,0.020077358931303024,0.2838788330554962,0.5697774887084961,-0.17058855295181274,-1.666380763053894,-2.67819881439209,1.3892103433609009,0.2224397212266922,1.5753307342529297,-0.6427282094955444,1.040213704109192,-0.11848031729459763,-0.8038521409034729,0.4732823967933655,-1.1033878326416016,-1.8767099380493164,-0.08479487895965576,1.7228505611419678,0.3337290585041046,-0.1504097282886505,-1.0448434352874756,0.4359247088432312,-0.1819475293159485,-0.6721971035003662,0.4101748764514923,-0.059126343578100204,-0.2607903778553009,-1.4478178024291992,0.0922335684299469,-0.7423670291900635,0.8426225781440735,-0.3309468626976013,0.3379741907119751,1.4171696901321411,0.16532862186431885,-0.05837312340736389,-0.038064587861299515,0.22412776947021484,-0.9956369400024414,2.083892583847046,0.05318485572934151,0.8917680382728577,-0.10320669412612915,1.1100146770477295,-0.7097959518432617,0.677781343460083,0.591,0.945
196,8f33d2c0c08befe48caa71b1fbf7fb98,-0.3554730713367462,-0.41603726148605347,0.6341758370399475,-0.2910251021385193,-0.87508225440979,-1.7800414562225342,0.04884710907936096,0.5915874242782593,-0.43859702348709106,-1.2870683670043945,0.2788568437099457,0.8375148773193359,-0.8478339910507202,0.9746724367141724,-1.1183582544326782,1.1094075441360474,-1.182695984840393,2.121243476867676,-2.143796682357788,-0.013087639585137367,0.2038688212633133,0.10014322400093079,0.3037654459476471,1.4038077592849731,1.5237421989440918,0.5706636905670166,-0.6390794515609741,0.40969130396842957,0.5576173067092896,-0.023993048816919327,0.3150497376918793,1.5982111692428589,1.3904528617858887,0.7494126558303833,-0.8247615694999695,-0.24315279722213745,0.004058230668306351,-1.2163970470428467,-2.2220587730407715,0.6542143225669861,0.7687882781028748,-1.9169586896896362,-0.20227372646331787,0.5949805974960327,-1.3663407564163208,-0.9394218325614929,-1.6681859493255615,1.6501011848449707,-1.3546334505081177,2.482102155685425,0.547959566116333,-0.2350359857082367,-0.018937669694423676,-1.1446003913879395,1.4122045040130615,1.0921865701675415,-0.2884658873081207,1.0727086067199707,-0.054463908076286316,0.33336910605430603,-0.7445572018623352,-0.4042735695838928,-0.6729409098625183,-0.8027676939964294,-1.2281975746154785,-0.2682769000530243,1.2585930824279785,0.9135493040084839,2.187973976135254,-1.5213192701339722,-0.6648647785186768,-0.9189843535423279,0.5571178793907166,0.9686065316200256,-1.8721437454223633,0.39773833751678467,0.36800557374954224,-0.2083471119403839,-0.40489661693573,1.0788129568099976,0.7188240885734558,0.14774397015571594,0.27211201190948486,-0.671859860420227,0.533282995223999,-0.7273456454277039,-1.3572185039520264,0.19792042672634125,-0.6863020658493042,-0.3470061421394348,0.10492683947086334,-1.2004965543746948,-1.726083755493164,2.4893136024475098,1.0300840139389038,2.77420973777771,-1.5035943984985352,0.7098549604415894,1.4382028579711914,-1.2669360637664795,-0.6446592211723328,-0.7580260634422302,-0.6762842535972595,-0.33491164445877075,-0.03921259194612503,-0.27026405930519104,0.8551700115203857,0.8590022921562195,-0.26261037588119507,-1.0342154502868652,0.0792100578546524,0.2651512026786804,0.1770232617855072,-2.020141363143921,-2.144425868988037,-0.2898509204387665,1.9655392169952393,1.8877904415130615,-0.3976198434829712,-0.3459073603153229,-0.7577320337295532,0.10866187512874603,-0.9493870735168457,-0.5922099947929382,-0.5212850570678711,1.3307673931121826,-0.0728168785572052,1.553802728652954,0.419,0.012
197,8f39cc306f68c89c8139630c61d12904,0.3345199227333069,1.2295732498168945,-0.6703431010246277,0.0423516146838665,-1.5026516914367676,-0.9111260175704956,-0.8135250806808472,-0.10606180131435394,0.16736774146556854,-2.0839595794677734,0.39373838901519775,-0.020231738686561584,0.8496770262718201,0.37388113141059875,-1.6205296516418457,0.19459395110607147,-1.50151526927948,-0.06684228777885437,-0.8640016317367554,0.093705914914608,-0.6286545991897583,-1.141701579093933,0.3133636713027954,0.3065507411956787,1.0397639274597168,0.16007930040359497,-0.5944094061851501,1.2113221883773804,0.02869514375925064,-0.5569576025009155,0.868574321269989,1.2765649557113647,0.8416600227355957,1.422812581062317,-1.5500645637512207,-1.5258402824401855,0.9002445936203003,1.5002602338790894,-1.9739371538162231,-1.211976408958435,0.0965208187699318,-2.521536111831665,0.12772932648658752,0.8080927133560181,-0.6763437986373901,-0.7298035621643066,-0.5711414217948914,-0.36342188715934753,0.1275905966758728,1.8678762912750244,0.9076038599014282,-0.604600191116333,-0.8875815272331238,1.7763079404830933,1.3996528387069702,-0.5981462001800537,-0.26247233152389526,0.03623759001493454,0.4402734041213989,-0.9307109713554382,1.3561092615127563,-0.8006623983383179,-0.7452240586280823,-1.0490834712982178,-0.0703791156411171,1.9396764039993286,0.7183160781860352,1.0838375091552734,0.28472957015037537,-1.1158545017242432,-1.0392745733261108,-0.2635798752307892,-0.8587338924407959,0.7627344727516174,1.0208978652954102,-0.5423750281333923,-0.9317278861999512,0.1704811453819275,1.7745592594146729,0.11272722482681274,0.4342334270477295,-0.4501987099647522,0.7787916660308838,0.25128066539764404,1.684478759765625,0.7813930511474609,-2.322927474975586,0.4683007597923279,-1.178858995437622,-0.26037830114364624,0.11796002835035324,-0.19075386226177216,-0.04307672381401062,2.4549472332000732,-1.3998453617095947,2.0428450107574463,-0.3192885220050812,-0.4476960599422455,-0.560400128364563,-0.7833292484283447,-0.3060780465602875,-1.4278576374053955,1.7366688251495361,-1.5638561248779297,0.005170080810785294,0.34276270866394043,1.6722793579101562,1.0107744932174683,-0.10010557621717453,-0.3820202946662903,-0.09524188935756683,-0.28285735845565796,-0.35900452733039856,-0.5570306777954102,0.7231149673461914,-0.058151524513959885,0.9892321825027466,0.5714433193206787,-0.9039621949195862,-0.48443347215652466,-1.5068347454071045,-0.7927705645561218,-1.2860828638076782,-2.1479220390319824,-0.06263156235218048,1.2449848651885986,-0.5600924491882324,0.7972796559333801,0.534,0.328
198,8fc553e3a88b7ad54e461d462a3ccbc4,0.26331374049186707,1.3122364282608032,0.3841876685619354,-0.2359808087348938,0.12378882616758347,-0.6250098943710327,-0.4651068150997162,-0.6105574369430542,0.8705812096595764,-0.12250301241874695,0.9482017755508423,1.3409487009048462,-0.46138015389442444,-0.7657378315925598,0.7700703740119934,-1.2586153745651245,-1.2756609916687012,-0.21790766716003418,0.45915886759757996,0.76023930311203,0.7922474145889282,-1.1923866271972656,-0.09720896929502487,0.8230839371681213,1.0739293098449707,0.4613555371761322,-0.04224865883588791,0.4661727547645569,0.28033027052879333,-0.9420707821846008,-0.9267775416374207,1.132536768913269,0.6984766721725464,1.1810646057128906,2.1404268741607666,-1.2412751913070679,-0.22050273418426514,-1.14272141456604,-0.44730931520462036,0.27447962760925293,0.1623249053955078,1.0210623741149902,0.0537671335041523,-0.6217290759086609,-1.3696253299713135,-1.0216503143310547,1.8416105508804321,0.4790530800819397,0.03737884387373924,1.6655755043029785,0.014084524475038052,0.006453182548284531,-1.229604959487915,0.0005987770855426788,1.6597119569778442,-0.6338481903076172,1.065338373184204,0.49362942576408386,-0.9266319274902344,-0.46838584542274475,-0.016026191413402557,-0.8892839550971985,-0.5198540687561035,0.217490091919899,0.46282532811164856,1.00205397605896,-0.5809631943702698,-0.05536145344376564,0.6215898990631104,0.2291729748249054,1.422581672668457,-0.7920194864273071,1.0598909854888916,-0.755033016204834,1.2286955118179321,-0.5069378614425659,0.54314786195755,-1.0307106971740723,-0.9476301670074463,-0.2043798416852951,1.0662730932235718,-0.6837528347969055,-0.45686113834381104,0.08665020763874054,0.6469991207122803,0.2928386330604553,-0.8416025638580322,0.23012825846672058,0.49973201751708984,-0.1721201241016388,-0.09229638427495956,-0.9072383642196655,0.9435147047042847,1.2625795602798462,0.2917150557041168,0.5612387657165527,0.5824862718582153,-0.6831609010696411,0.21208764612674713,0.0648951455950737,0.28367137908935547,0.17943885922431946,-1.3009518384933472,0.3082673251628876,-0.7059633731842041,0.5341468453407288,-2.3352110385894775,1.9866664409637451,-1.0094810724258423,-0.32624757289886475,0.44703319668769836,1.0427312850952148,-0.062467992305755615,0.9675920009613037,-0.36455079913139343,0.8304553031921387,0.44713303446769714,-0.2332705855369568,-0.4511139392852783,0.18679820001125336,-2.716799259185791,2.2322301864624023,-1.634838581085205,-0.6688380241394043,-0.012395709753036499,0.048795878887176514,1.2913519144058228,-0.6016767024993896,0.582,0.139
